,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,VPN_Basica,VPN_incremental,VPN_Total,capex_T,capex_B,capex_I,opex_B,opex_T,opex_I,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_B,LE_year_T,LE_year_I,lc_B,dc_B,lc_T,dc_T,lc_I,dc_I,EFI_Total,payout_T,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b,fixed_costs,Gross_fluid,productor_well,ingreso,costo_variable,MCM
77,77,NW10NA,CANO_RONDON,con_socio,70,pesimista,-0.2,0,11940.6256,11940.6256,10261.8705,0,10261.8705,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.7424,1.4385,15.7316,2.481278626,4,378.7422404,5256.03407,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
78,78,NW10NA,CANO_RONDON,con_socio,80,pesimista,-0.2,0,14173.7046,14173.7046,10261.8705,0,10261.8705,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.7424,1.4385,15.7316,3.049201407,4,378.7422404,5256.03407,1853.001927,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
79,79,NW10NA,CANO_RONDON,con_socio,90,pesimista,-0.2,0,16271.0447,16271.0447,10261.8705,0,10261.8705,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.7424,1.4385,15.7316,3.617124187,4,378.7422404,5256.03407,2740.683245,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
80,80,NW10NA,CANO_RONDON,con_socio,50,pesimista,-0.1,0,7017.1037,7017.1037,9406.7146,0,9406.7146,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.4306,1.4385,14.4207,1.558654252,4,378.7422404,4818.031231,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
81,81,NW10NA,CANO_RONDON,con_socio,60,pesimista,-0.1,0,9697.8661,9697.8661,9406.7146,0,9406.7146,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.4306,1.4385,14.4207,2.178206377,4,378.7422404,4818.031231,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
82,82,NW10NA,CANO_RONDON,con_socio,70,pesimista,-0.1,0,12313.247,12313.247,9406.7146,0,9406.7146,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.4306,1.4385,14.4207,2.797758501,4,378.7422404,4818.031231,1166.440882,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
83,83,NW10NA,CANO_RONDON,con_socio,80,pesimista,-0.1,0,14430.0208,14430.0208,9406.7146,0,9406.7146,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.4306,1.4385,14.4207,3.417310625,4,378.7422404,4818.031231,2034.688539,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
84,84,NW10NA,CANO_RONDON,con_socio,90,pesimista,-0.1,0,16525.0707,16525.0707,9406.7146,0,9406.7146,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.4306,1.4385,14.4207,4.03686275,4,378.7422404,4818.031231,2924.660141,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
85,85,NW10NA,CANO_RONDON,con_socio,50,pesimista,0,0,7455.1065,7455.1065,8551.5587,0,8551.5587,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,13.1187,1.4385,13.1097,1.814519677,4,378.7422404,4380.028392,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
86,86,NW10NA,CANO_RONDON,con_socio,60,pesimista,0,0,10135.8689,10135.8689,8551.5587,0,8551.5587,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,13.1187,1.4385,13.1097,2.496027014,4,378.7422404,4380.028392,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
87,87,NW10NA,CANO_RONDON,con_socio,70,pesimista,0,0,12581.2068,12581.2068,8551.5587,0,8551.5587,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,13.1187,1.4385,13.1097,3.177534351,4,378.7422404,4380.028392,1336.483885,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
88,88,NW10NA,CANO_RONDON,con_socio,80,pesimista,0,0,14685.2443,14685.2443,8551.5587,0,8551.5587,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,13.1187,1.4385,13.1097,3.859041688,4,378.7422404,4380.028392,2217.467814,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
89,89,NW10NA,CANO_RONDON,con_socio,90,pesimista,0,0,16778.0593,16778.0593,8551.5587,0,8551.5587,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,13.1187,1.4385,13.1097,4.540549025,4,378.7422404,4380.028392,3109.674316,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
90,90,NW10NA,CANO_RONDON,con_socio,50,pesimista,0.1,0,7893.1093,7893.1093,7696.4028,0,7696.4028,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,11.8068,1.4385,11.7987,2.127244086,4,378.7422404,3942.025553,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
91,91,NW10NA,CANO_RONDON,con_socio,60,pesimista,0.1,0,10573.8718,10573.8718,7696.4028,0,7696.4028,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,11.8068,1.4385,11.7987,2.88447446,4,378.7422404,3942.025553,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
92,92,NW10NA,CANO_RONDON,con_socio,70,pesimista,0.1,0,12841.4947,12841.4947,7696.4028,0,7696.4028,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,11.8068,1.4385,11.7987,3.641704835,4,378.7422404,3942.025553,1514.198844,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
93,93,NW10NA,CANO_RONDON,con_socio,80,pesimista,0.1,0,14939.2703,14939.2703,7696.4028,0,7696.4028,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,11.8068,1.4385,11.7987,4.398935209,4,378.7422404,3942.025553,2401.444711,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
94,94,NW10NA,CANO_RONDON,con_socio,90,pesimista,0.1,0,17030.8,17030.8,7696.4028,0,7696.4028,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,11.8068,1.4385,11.7987,5.156165583,4,378.7422404,3942.025553,3294.936523,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
95,95,NW10NA,CANO_RONDON,con_socio,50,pesimista,0.2,0,8331.1122,8331.1122,6841.247,0,6841.247,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,10.495,1.4385,10.4878,2.518149597,4,378.7422404,3504.022713,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
96,96,NW10NA,CANO_RONDON,con_socio,60,pesimista,0.2,0,10975.1362,10975.1362,6841.247,0,6841.247,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,10.495,1.4385,10.4878,3.370033768,4,378.7422404,3504.022713,833.5386702,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
97,97,NW10NA,CANO_RONDON,con_socio,70,pesimista,0.2,0,13097.8109,13097.8109,6841.247,0,6841.247,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,10.495,1.4385,10.4878,4.221917939,4,378.7422404,3504.022713,1695.885456,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
98,98,NW10NA,CANO_RONDON,con_socio,80,pesimista,0.2,0,15193.2962,15193.2962,6841.247,0,6841.247,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,10.495,1.4385,10.4878,5.07380211,4,378.7422404,3504.022713,2585.421607,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
99,99,NW10NA,CANO_RONDON,con_socio,90,pesimista,0.2,0,17283.5406,17283.5406,6841.247,0,6841.247,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,10.495,1.4385,10.4878,5.925686281,4,378.7422404,3504.022713,3480.198729,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
100,100,NW10NA,CANO_RONDON,con_socio,50,probable,-0.2,0,5450.4801,5450.4801,12465.3873,0,12465.3873,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,19.1228,1.4385,19.1097,0.930828925,4,378.7422404,6384.654766,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
101,101,NW10NA,CANO_RONDON,con_socio,60,probable,-0.2,0,8131.2425,8131.2425,12465.3873,0,12465.3873,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,19.1228,1.4385,19.1097,1.398359526,4,378.7422404,6384.654766,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
102,102,NW10NA,CANO_RONDON,con_socio,70,probable,-0.2,0,10812.005,10812.005,12465.3873,0,12465.3873,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,19.1228,1.4385,19.1097,1.865890128,4,378.7422404,6384.654766,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
103,103,NW10NA,CANO_RONDON,con_socio,80,probable,-0.2,0,13475.9327,13475.9327,12465.3873,0,12465.3873,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,19.1228,1.4385,19.1097,2.33342073,4,378.7422404,6384.654766,1422.153041,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
104,104,NW10NA,CANO_RONDON,con_socio,90,probable,-0.2,0,15614.4021,15614.4021,12465.3873,0,12465.3873,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,19.1228,1.4385,19.1097,2.800951332,4,378.7422404,6384.654766,2268.705162,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
105,105,NW10NA,CANO_RONDON,con_socio,50,probable,-0.1,0,5982.5347,5982.5347,11426.605,0,11426.605,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,17.5292,1.4385,17.5172,1.106358827,4,378.7422404,5852.600202,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
106,106,NW10NA,CANO_RONDON,con_socio,60,probable,-0.1,0,8663.2971,8663.2971,11426.605,0,11426.605,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,17.5292,1.4385,17.5172,1.616392211,4,378.7422404,5852.600202,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
107,107,NW10NA,CANO_RONDON,con_socio,70,probable,-0.1,0,11344.0595,11344.0595,11426.605,0,11426.605,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,17.5292,1.4385,17.5172,2.126425594,4,378.7422404,5852.600202,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
108,108,NW10NA,CANO_RONDON,con_socio,80,probable,-0.1,0,13819.8597,13819.8597,11426.605,0,11426.605,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,17.5292,1.4385,17.5172,2.636458978,4,378.7422404,5852.600202,1610.280652,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
109,109,NW10NA,CANO_RONDON,con_socio,90,probable,-0.1,0,15925.0578,15925.0578,11426.605,0,11426.605,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,17.5292,1.4385,17.5172,3.146492362,4,378.7422404,5852.600202,2490.10408,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
110,110,NW10NA,CANO_RONDON,con_socio,50,probable,0,0,6514.5893,6514.5893,10387.8227,0,10387.8227,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.9356,1.4385,15.9247,1.31699471,4,378.7422404,5320.545638,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
111,111,NW10NA,CANO_RONDON,con_socio,60,probable,0,0,9195.3517,9195.3517,10387.8227,0,10387.8227,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.9356,1.4385,15.9247,1.878031432,4,378.7422404,5320.545638,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
112,112,NW10NA,CANO_RONDON,con_socio,70,probable,0,0,11876.1141,11876.1141,10387.8227,0,10387.8227,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.9356,1.4385,15.9247,2.439068154,4,378.7422404,5320.545638,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
113,113,NW10NA,CANO_RONDON,con_socio,80,probable,0,0,14135.9528,14135.9528,10387.8227,0,10387.8227,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.9356,1.4385,15.9247,3.000104876,4,378.7422404,5320.545638,1826.242082,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
114,114,NW10NA,CANO_RONDON,con_socio,90,probable,0,0,16233.6303,16233.6303,10387.8227,0,10387.8227,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,15.9356,1.4385,15.9247,3.561141598,4,378.7422404,5320.545638,2713.586073,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
115,115,NW10NA,CANO_RONDON,con_socio,50,probable,0.1,0,7046.6438,7046.6438,9349.0404,0,9349.0404,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.3421,1.4385,14.3323,1.574438566,4,378.7422404,4788.491074,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
116,116,NW10NA,CANO_RONDON,con_socio,60,probable,0.1,0,9727.4062,9727.4062,9349.0404,0,9349.0404,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.3421,1.4385,14.3323,2.197812702,4,378.7422404,4788.491074,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
117,117,NW10NA,CANO_RONDON,con_socio,70,probable,0.1,0,12331.5238,12331.5238,9349.0404,0,9349.0404,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.3421,1.4385,14.3323,2.821186838,4,378.7422404,4788.491074,1177.704211,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
118,118,NW10NA,CANO_RONDON,con_socio,80,probable,0.1,0,14447.3075,14447.3075,9349.0404,0,9349.0404,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.3421,1.4385,14.3323,3.444560973,4,378.7422404,4788.491074,2046.942,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
119,119,NW10NA,CANO_RONDON,con_socio,90,probable,0.1,0,16542.2029,16542.2029,9349.0404,0,9349.0404,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,14.3421,1.4385,14.3323,4.067935109,4,378.7422404,4788.491074,2937.068066,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
120,120,NW10NA,CANO_RONDON,con_socio,50,probable,0.2,0,7578.6984,7578.6984,8310.2582,0,8310.2582,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,12.7485,1.4385,12.7398,1.896243387,4,378.7422404,4256.436511,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
121,121,NW10NA,CANO_RONDON,con_socio,60,probable,0.2,0,10259.4608,10259.4608,8310.2582,0,8310.2582,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,12.7485,1.4385,12.7398,2.59753929,4,378.7422404,4256.436511,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
122,122,NW10NA,CANO_RONDON,con_socio,70,probable,0.2,0,12654.7908,12654.7908,8310.2582,0,8310.2582,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,12.7485,1.4385,12.7398,3.298835192,4,378.7422404,4256.436511,1386.491789,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
123,123,NW10NA,CANO_RONDON,con_socio,80,probable,0.2,0,14756.9232,14756.9232,8310.2582,0,8310.2582,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,12.7485,1.4385,12.7398,4.000131095,4,378.7422404,4256.436511,2269.380836,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
124,124,NW10NA,CANO_RONDON,con_socio,90,probable,0.2,0,16849.3755,16849.3755,8310.2582,0,8310.2582,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,12.7485,1.4385,12.7398,4.701426998,4,378.7422404,4256.436511,3161.950015,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
125,125,NW10NA,CANO_RONDON,con_socio,50,optimista,-0.2,0,3377.8449,3377.8449,16511.9961,0,16511.9961,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,25.3306,1.4385,25.3132,0.457639052,7,378.7422404,8457.289946,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
126,126,NW10NA,CANO_RONDON,con_socio,60,optimista,-0.2,0,6058.6074,6058.6074,16511.9961,0,16511.9961,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,25.3306,1.4385,25.3132,0.810591535,4,378.7422404,8457.289946,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
127,127,NW10NA,CANO_RONDON,con_socio,70,optimista,-0.2,0,8739.3698,8739.3698,16511.9961,0,16511.9961,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,25.3306,1.4385,25.3132,1.163544017,4,378.7422404,8457.289946,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
128,128,NW10NA,CANO_RONDON,con_socio,80,optimista,-0.2,0,11420.1322,11420.1322,16511.9961,0,16511.9961,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,25.3306,1.4385,25.3132,1.5164965,4,378.7422404,8457.289946,1405.318417,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
129,129,NW10NA,CANO_RONDON,con_socio,90,optimista,-0.2,0,14100.8946,14100.8946,16511.9961,0,16511.9961,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,25.3306,1.4385,25.3132,1.869448983,4,378.7422404,8457.289946,1709.577487,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
130,130,NW10NA,CANO_RONDON,con_socio,50,optimista,-0.1,0,4082.6191,4082.6191,15135.9964,0,15135.9964,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,23.2197,1.4385,23.2038,0.590151693,4,378.7422404,7752.515784,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
131,131,NW10NA,CANO_RONDON,con_socio,60,optimista,-0.1,0,6763.3815,6763.3815,15135.9964,0,15135.9964,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,23.2197,1.4385,23.2038,0.975190765,4,378.7422404,7752.515784,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
132,132,NW10NA,CANO_RONDON,con_socio,70,optimista,-0.1,0,9444.1439,9444.1439,15135.9964,0,15135.9964,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,23.2197,1.4385,23.2038,1.360229837,4,378.7422404,7752.515784,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
133,133,NW10NA,CANO_RONDON,con_socio,80,optimista,-0.1,0,12124.9063,12124.9063,15135.9964,0,15135.9964,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,23.2197,1.4385,23.2038,1.745268909,4,378.7422404,7752.515784,1405.318417,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
134,134,NW10NA,CANO_RONDON,con_socio,90,optimista,-0.1,0,14782.0461,14782.0461,15135.9964,0,15135.9964,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,23.2197,1.4385,23.2038,2.130307982,4,378.7422404,7752.515784,1733.200158,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
135,135,NW10NA,CANO_RONDON,con_socio,50,optimista,0,0,4787.3933,4787.3933,13759.9967,0,13759.9967,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,21.1088,1.4385,21.0943,0.749166862,4,378.7422404,7047.741621,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
136,136,NW10NA,CANO_RONDON,con_socio,60,optimista,0,0,7468.1557,7468.1557,13759.9967,0,13759.9967,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,21.1088,1.4385,21.0943,1.172709841,4,378.7422404,7047.741621,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
137,137,NW10NA,CANO_RONDON,con_socio,70,optimista,0,0,10148.9181,10148.9181,13759.9967,0,13759.9967,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,21.1088,1.4385,21.0943,1.596252821,4,378.7422404,7047.741621,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
138,138,NW10NA,CANO_RONDON,con_socio,80,optimista,0,0,12829.6805,12829.6805,13759.9967,0,13759.9967,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,21.1088,1.4385,21.0943,2.0197958,4,378.7422404,7047.741621,1405.318417,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
139,139,NW10NA,CANO_RONDON,con_socio,90,optimista,0,0,15223.6888,15223.6888,13759.9967,0,13759.9967,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,21.1088,1.4385,21.0943,2.44333878,4,378.7422404,7047.741621,1996.331658,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
140,140,NW10NA,CANO_RONDON,con_socio,50,optimista,0.1,0,5492.1674,5492.1674,12383.997,0,12383.997,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,18.9979,1.4385,18.9849,0.943518736,4,378.7422404,6342.967459,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
141,141,NW10NA,CANO_RONDON,con_socio,60,optimista,0.1,0,8172.9298,8172.9298,12383.997,0,12383.997,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,18.9979,1.4385,18.9849,1.414122046,4,378.7422404,6342.967459,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
142,142,NW10NA,CANO_RONDON,con_socio,70,optimista,0.1,0,10853.6923,10853.6923,12383.997,0,12383.997,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,18.9979,1.4385,18.9849,1.884725357,4,378.7422404,6342.967459,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
143,143,NW10NA,CANO_RONDON,con_socio,80,optimista,0.1,0,13508.0032,13508.0032,12383.997,0,12383.997,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,18.9979,1.4385,18.9849,2.355328667,4,378.7422404,6342.967459,1431.769933,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
144,144,NW10NA,CANO_RONDON,con_socio,90,optimista,0.1,0,15638.7972,15638.7972,12383.997,0,12383.997,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,18.9979,1.4385,18.9849,2.825931977,4,378.7422404,6342.967459,2285.997346,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
145,145,NW10NA,CANO_RONDON,con_socio,50,optimista,0.2,0,6196.9416,6196.9416,11007.9974,0,11007.9974,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,16.887,1.4385,16.8755,1.186458577,4,378.7422404,5638.193297,492.5412049,12775.89195,69.47361777,0,337.8048,600.537,0,0,0
146,146,NW10NA,CANO_RONDON,con_socio,60,optimista,0.2,0,8877.704,8877.704,11007.9974,0,11007.9974,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,16.887,1.4385,16.8755,1.715887302,4,378.7422404,5638.193297,796.8002756,15760.91344,69.47361777,0,337.8048,600.537,0,0,0
147,147,NW10NA,CANO_RONDON,con_socio,70,optimista,0.2,0,11558.4664,11558.4664,11007.9974,0,11007.9974,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,16.887,1.4385,16.8755,2.245316026,4,378.7422404,5638.193297,1101.059346,18745.93492,69.47361777,0,337.8048,600.537,0,0,0
148,148,NW10NA,CANO_RONDON,con_socio,80,optimista,0.2,0,13947.513,13947.513,11007.9974,0,11007.9974,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,16.887,1.4385,16.8755,2.77474475,4,378.7422404,5638.193297,1697.034247,21730.95641,69.47361777,0,337.8048,600.537,0,0,0
149,149,NW10NA,CANO_RONDON,con_socio,90,optimista,0.2,0,16049.4061,16049.4061,11007.9974,0,11007.9974,0,938.3418,938.3418,0,0.389812665,0.389812665,2022,2031,2031,0,0,1.4395,16.887,1.4385,16.8755,3.304173475,4,378.7422404,5638.193297,2580.162667,24715.97789,69.47361777,0,337.8048,600.537,0,0,0
150,150,NW9NA,CANO_RONDON,sin_socio,50,pesimista,-0.2,0,6241.7472,6241.7472,10261.8705,0,10261.8705,0,940.049,940.049,0,0.480858247,0.480858247,2022,2028,2028,0,0,1.564,17.0726,1.5641,17.0747,0.880425868,4,677.4871732,8086.206262,877.557959,16025.25919,142.2605927,0,596.885,343.164,0,0,0
151,151,NW9NA,CANO_RONDON,sin_socio,60,pesimista,-0.2,0,9557.6173,9557.6173,10261.8705,0,10261.8705,0,940.049,940.049,0,0.480858247,0.480858247,2022,2028,2028,0,0,1.564,17.0726,1.5641,17.0747,1.343463702,4,677.4871732,8086.206262,1305.907318,19769.47863,142.2605927,0,596.885,343.164,0,0,0
152,152,NW9NA,CANO_RONDON,sin_socio,70,pesimista,-0.2,0,12391.646,12391.646,10261.8705,0,10261.8705,0,940.049,940.049,0,0.480858247,0.480858247,2022,2028,2028,0,0,1.564,17.0726,1.5641,17.0747,1.806501537,4,677.4871732,8086.206262,2216.098074,23513.69807,142.2605927,0,596.885,343.164,0,0,0
153,153,NW9NA,CANO_RONDON,sin_socio,80,pesimista,-0.2,0,15023.7042,15023.7042,10261.8705,0,10261.8705,0,940.049,940.049,0,0.480858247,0.480858247,2022,2028,2028,0,0,1.564,17.0726,1.5641,17.0747,2.269539372,4,677.4871732,8086.206262,3328.25929,27257.9175,142.2605927,0,596.885,343.164,0,0,0
