,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,FC_T
277,277,NW9NA,CANO_RONDON,con_socio,70,optimista,-0.2,"[Decimal('0'), Decimal('6395.8805'), Decimal('-3178.9481'), Decimal('3726.5276'), Decimal('1856.551'), Decimal('904.0524'), Decimal('119.4021'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
278,278,NW9NA,CANO_RONDON,con_socio,80,optimista,-0.2,"[Decimal('0'), Decimal('7257.8167'), Decimal('-1954.2706'), Decimal('4341.7236'), Decimal('2173.9801'), Decimal('1058.4178'), Decimal('170.8119'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
279,279,NW9NA,CANO_RONDON,con_socio,90,optimista,-0.2,"[Decimal('0'), Decimal('8119.753'), Decimal('-729.593'), Decimal('4956.9197'), Decimal('2491.4091'), Decimal('1212.7832'), Decimal('222.2217'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
280,280,NW9NA,CANO_RONDON,con_socio,50,optimista,-0.1,"[Decimal('0'), Decimal('4672.0081'), Decimal('-4733.9035'), Decimal('2496.1355'), Decimal('1221.6928'), Decimal('595.3216'), Decimal('16.5825'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
281,281,NW9NA,CANO_RONDON,con_socio,60,optimista,-0.1,"[Decimal('0'), Decimal('5533.9443'), Decimal('-3509.2259'), Decimal('3111.3315'), Decimal('1539.1219'), Decimal('749.687'), Decimal('67.9923'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
282,282,NW9NA,CANO_RONDON,con_socio,70,optimista,-0.1,"[Decimal('0'), Decimal('6395.8805'), Decimal('-2284.5484'), Decimal('3726.5276'), Decimal('1856.551'), Decimal('904.0524'), Decimal('119.4021'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
283,283,NW9NA,CANO_RONDON,con_socio,80,optimista,-0.1,"[Decimal('0'), Decimal('7257.8167'), Decimal('-1059.8708'), Decimal('4341.7236'), Decimal('2173.9801'), Decimal('1058.4178'), Decimal('170.8119'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
284,284,NW9NA,CANO_RONDON,con_socio,90,optimista,-0.1,"[Decimal('0'), Decimal('8119.753'), Decimal('164.8068'), Decimal('4956.9197'), Decimal('2491.4091'), Decimal('1212.7832'), Decimal('222.2217'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
285,285,NW9NA,CANO_RONDON,con_socio,50,optimista,0,"[Decimal('0'), Decimal('4672.0081'), Decimal('-3839.5037'), Decimal('2496.1355'), Decimal('1221.6928'), Decimal('595.3216'), Decimal('16.5825'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
286,286,NW9NA,CANO_RONDON,con_socio,60,optimista,0,"[Decimal('0'), Decimal('5533.9443'), Decimal('-2614.8262'), Decimal('3111.3315'), Decimal('1539.1219'), Decimal('749.687'), Decimal('67.9923'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
287,287,NW9NA,CANO_RONDON,con_socio,70,optimista,0,"[Decimal('0'), Decimal('6395.8805'), Decimal('-1390.1486'), Decimal('3726.5276'), Decimal('1856.551'), Decimal('904.0524'), Decimal('119.4021'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
288,288,NW9NA,CANO_RONDON,con_socio,80,optimista,0,"[Decimal('0'), Decimal('7257.8167'), Decimal('-165.471'), Decimal('4341.7236'), Decimal('2173.9801'), Decimal('1058.4178'), Decimal('170.8119'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
289,289,NW9NA,CANO_RONDON,con_socio,90,optimista,0,"[Decimal('0'), Decimal('8119.753'), Decimal('1059.2066'), Decimal('4956.9197'), Decimal('2491.4091'), Decimal('1212.7832'), Decimal('222.2217'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
290,290,NW9NA,CANO_RONDON,con_socio,50,optimista,0.1,"[Decimal('0'), Decimal('4672.0081'), Decimal('-2945.104'), Decimal('2496.1355'), Decimal('1221.6928'), Decimal('595.3216'), Decimal('16.5825'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
291,291,NW9NA,CANO_RONDON,con_socio,60,optimista,0.1,"[Decimal('0'), Decimal('5533.9443'), Decimal('-1720.4264'), Decimal('3111.3315'), Decimal('1539.1219'), Decimal('749.687'), Decimal('67.9923'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
292,292,NW9NA,CANO_RONDON,con_socio,70,optimista,0.1,"[Decimal('0'), Decimal('6395.8805'), Decimal('-495.7488'), Decimal('3726.5276'), Decimal('1856.551'), Decimal('904.0524'), Decimal('119.4021'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
293,293,NW9NA,CANO_RONDON,con_socio,80,optimista,0.1,"[Decimal('0'), Decimal('7257.8167'), Decimal('728.9288'), Decimal('4341.7236'), Decimal('2173.9801'), Decimal('1058.4178'), Decimal('170.8119'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
294,294,NW9NA,CANO_RONDON,con_socio,90,optimista,0.1,"[Decimal('0'), Decimal('8119.753'), Decimal('1910.7621'), Decimal('4956.9197'), Decimal('2491.4091'), Decimal('1212.7832'), Decimal('222.2217'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
295,295,NW9NA,CANO_RONDON,con_socio,50,optimista,0.2,"[Decimal('0'), Decimal('4672.0081'), Decimal('-2050.7042'), Decimal('2496.1355'), Decimal('1221.6928'), Decimal('595.3216'), Decimal('16.5825'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
296,296,NW9NA,CANO_RONDON,con_socio,60,optimista,0.2,"[Decimal('0'), Decimal('5533.9443'), Decimal('-826.0266'), Decimal('3111.3315'), Decimal('1539.1219'), Decimal('749.687'), Decimal('67.9923'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
297,297,NW9NA,CANO_RONDON,con_socio,70,optimista,0.2,"[Decimal('0'), Decimal('6395.8805'), Decimal('398.651'), Decimal('3726.5276'), Decimal('1856.551'), Decimal('904.0524'), Decimal('119.4021'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
298,298,NW9NA,CANO_RONDON,con_socio,80,optimista,0.2,"[Decimal('0'), Decimal('7257.8167'), Decimal('1623.3286'), Decimal('4341.7236'), Decimal('2173.9801'), Decimal('1058.4178'), Decimal('170.8119'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
299,299,NW9NA,CANO_RONDON,con_socio,90,optimista,0.2,"[Decimal('0'), Decimal('8119.753'), Decimal('2591.2262'), Decimal('4856.7316'), Decimal('2450.8896'), Decimal('1192.7145'), Decimal('222.2217'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
300,300,NW11NA,CARICARE,sin_socio,50,pesimista,-0.2,"[Decimal('0'), Decimal('2369.5235'), Decimal('-4167.1981'), Decimal('3487.834'), Decimal('1963.2703'), Decimal('956.1409'), Decimal('-275.7058'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
301,301,NW11NA,CARICARE,sin_socio,60,pesimista,-0.2,"[Decimal('0'), Decimal('2861.1528'), Decimal('-2925.5094'), Decimal('4262.0471'), Decimal('2431.0785'), Decimal('1226.8052'), Decimal('-211.8944'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
302,302,NW11NA,CARICARE,sin_socio,70,pesimista,-0.2,"[Decimal('0'), Decimal('3352.7822'), Decimal('-1875.1068'), Decimal('4880.272'), Decimal('2796.5934'), Decimal('1419.6317'), Decimal('-148.083'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
303,303,NW11NA,CARICARE,sin_socio,80,pesimista,-0.2,"[Decimal('0'), Decimal('3844.4115'), Decimal('-824.7043'), Decimal('5498.4969'), Decimal('3162.1082'), Decimal('1612.4581'), Decimal('-84.2717'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
304,304,NW11NA,CARICARE,sin_socio,90,pesimista,-0.2,"[Decimal('0'), Decimal('4336.0408'), Decimal('225.6982'), Decimal('6116.7219'), Decimal('3527.623'), Decimal('1805.2846'), Decimal('-20.4603'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
305,305,NW11NA,CARICARE,sin_socio,50,pesimista,-0.1,"[Decimal('0'), Decimal('2369.5235'), Decimal('-3312.0422'), Decimal('3487.834'), Decimal('1963.2703'), Decimal('956.1409'), Decimal('-275.7058'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
306,306,NW11NA,CARICARE,sin_socio,60,pesimista,-0.1,"[Decimal('0'), Decimal('2861.1528'), Decimal('-2188.9805'), Decimal('4192.228'), Decimal('2389.7992'), Decimal('1205.0284'), Decimal('-211.8944'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
307,307,NW11NA,CARICARE,sin_socio,70,pesimista,-0.1,"[Decimal('0'), Decimal('3352.7822'), Decimal('-1138.5779'), Decimal('4810.453'), Decimal('2755.314'), Decimal('1397.8549'), Decimal('-148.083'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
308,308,NW11NA,CARICARE,sin_socio,80,pesimista,-0.1,"[Decimal('0'), Decimal('3844.4115'), Decimal('-88.1754'), Decimal('5428.6779'), Decimal('3120.8289'), Decimal('1590.6813'), Decimal('-84.2717'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
309,309,NW11NA,CARICARE,sin_socio,90,pesimista,-0.1,"[Decimal('0'), Decimal('4336.0408'), Decimal('962.2271'), Decimal('6046.9028'), Decimal('3486.3437'), Decimal('1783.5078'), Decimal('-20.4603'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
310,310,NW11NA,CARICARE,sin_socio,50,pesimista,0,"[Decimal('0'), Decimal('2369.5235'), Decimal('-2502.8541'), Decimal('3487.834'), Decimal('1963.2703'), Decimal('956.1409'), Decimal('-275.7058'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
311,311,NW11NA,CARICARE,sin_socio,60,pesimista,0,"[Decimal('0'), Decimal('2861.1528'), Decimal('-1452.4516'), Decimal('4122.409'), Decimal('2348.5199'), Decimal('1183.2516'), Decimal('-211.8944'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
312,312,NW11NA,CARICARE,sin_socio,70,pesimista,0,"[Decimal('0'), Decimal('3352.7822'), Decimal('-402.049'), Decimal('4740.6339'), Decimal('2714.0347'), Decimal('1376.0781'), Decimal('-148.083'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
313,313,NW11NA,CARICARE,sin_socio,80,pesimista,0,"[Decimal('0'), Decimal('3844.4115'), Decimal('648.3535'), Decimal('5358.8588'), Decimal('3079.5495'), Decimal('1568.9045'), Decimal('-84.2717'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
